"item_id","name","category_id","lang_code","difficult","status","create_date","recency","customer_name"
"26","IBIS® Home Page Dashboard, Searches, and Tips","3","english","medium","2","1587594093000","2","c3"
"422","5. Process Data Analysis in Practice - Data Science Academy","32","english","medium","2","1639399911000","3","c3"
"388","MSPO for Resource Managers 2 - Project Web App Overview","6","english","medium","2","1637204777000","3","c3"
"450","Work Skills: Overview of Sprints & Sprint Events","1","english","medium","2","1643993512000","4","c3"
"447","Content Review Tool (CRT) Contributor Role for College Board Users","13","english","medium","2","1643990299000","4","c3"
"200","Cargospot Import Handling - Delivery of a Shipment","42","english","medium","0","1584454991000","1","c2"
"420","Traxon Global Customs (TGC) AT Customs Authority","1","english","medium","2","1606375881000","2","c2"
"410","Cargospot Mobile Online Training","1","english","medium","2","1606296862000","2","c2"
"611","Introduction to Cargospot Mobile","144","english","medium","2","1634802186000","3","c2"
"669","Cargospot Handling - Export","154","english","medium","2","1643717263000","4","c2"
"1","BP Induction (Classroom)","2","english","medium","0","1561485889000","1","c1"
"284","RPA Bots: Item Variant Tool Tutorial","30","english","medium","2","1626349135000","3","c3"
"488","Introduction to IBIS® Authoring for NAEP Survey Questionnaire","36","english","medium","2","1649886005000","4","c3"
"333","Creating Pivot Tables in Excel","30","english","medium","2","1632272585000","3","c3"
"51","Course Sample for Training","28","english","medium","2","1589226234000","2","c3"
"347","ELL: Overview of Agile and Scrum","1","english","medium","2","1633963146000","3","c3"
"536","Traxon Global Customs - Malta - Customs Reporting","136","english","medium","0","1620651285000","2","c2"
"666","Cargospot Airline - Reservations","154","english","medium","2","1643716688000","4","c2"
"507","Cargospot Handling - General Invoicing","137","english","medium","2","1620637526000","2","c2"
