id,title,description,filename,originalFilename,idThumbnail,contentType,idSource,conversion_status,userId,duration,viewCounter,created,shownInList,whishedStatus,sns,is_private,transcriptProcessId,taggingProcessId,external_id,thumbnail_url,disable_qa,oldFilename,eventAction,currentUserDomain,originalOwnerId
212,"","",o_1e1fephfgvpl15d0glmqhtlchc.pdf,Development Planning Tips.pdf,"",5,1,0,13689,"",0,1582140540000,false,"",0,0,"","","","",false,o_1e1fephfgvpl15d0glmqhtlchc.pdf,"","",""
62,Speed up Innovation with Design Thinking | Guido Stompff | TEDxVenlo,"<p>Innovation made simple, that is Guido's passion. Elements of design thinking are the core of his idea. In 2005 I attended a lecture delivered by a famous Dut...</p>",7b880a1d397768c85d3d6cf4b54c75d3.jpg,https://www.youtube.com/watch?v=ZBxZC9I6xyk,"",20,1,20,13586,0,0,1561739181000,false,"",0,0,490,489,"","",false,7b880a1d397768c85d3d6cf4b54c75d3.jpg,"","",""
670,DEI Webinar Series,DEI Webinar Series & Events,"","","",19,1,18,15176,"",0,1647795597000,false,"",0,1,"","","","",false,"","","",""
106,Running a Language Identification Set,"<p>This video will give you an overview of what Language Identification is, and how to run a Language Identification set in Relativity. This is one of the pre-w...</p>",53b0df78b4eb4c55528c3c785c2f9417.jpg,https://youtu.be/mNpJsWZdN1Q,"",20,1,20,13689,0,2,1566243969000,false,"",0,0,1281,1280,"","",false,53b0df78b4eb4c55528c3c785c2f9417.jpg,"","",""
14,Lighthouse: Heroes on High Seas,<p>Our greatest asset is our people - we're fortunate to have some of the best and brightest in the industry call Lighthouse home.</p>,7ad210d9198a20ff9e36f8f0c6433271.jpg,https://youtu.be/x8TVo2dV_TI,"",20,1,20,13528,0,33,1560380546000,false,"",0,0,242,241,"","",false,7ad210d9198a20ff9e36f8f0c6433271.jpg,"","",""
81,Domain Parsing Setup,<p>Doesn't include the dashboard setup</p>,sc_a32bd4be-0573-b9e5-24bb-f81ecc2d9d10.mp4,sc_a32bd4be-0573-b9e5-24bb-f81ecc2d9d10.mp4,"",1,1,20,13808,708,0,1564460826000,false,"",0,1,1388,1387,"","",false,sc_a32bd4be-0573-b9e5-24bb-f81ecc2d9d10.mp4,"","",""
172,Adapt: Failure as an Option on the Way to Success,<p>Adaptive learning</p>,o_1dpgver5116dikak5mj1dlt1drha.mp3,20110523_me_09 (1).mp3,"",12,1,20,13586,"",8,1573601638000,false,"",0,0,1615,1614,"","",false,o_1dpgver5116dikak5mj1dlt1drha.mp3,"","",""
554,2021 Manager Mid-Year Reflection Training,"<p>Recorded session of June 10, 2021 Manager Reflection Training session</p>",7bb5ba5fd6542edbb8e6afdf14205abd7c1eced31982624671.mp4,Manager Mid-Year Reflection Training (2nd of 2 Sessions).mp4,"",1,1,20,13912,3234,30,1623960923000,false,"",0,0,3713,3714,"","",false,7bb5ba5fd6542edbb8e6afdf14205abd7c1eced31982624671.mp4,"","",""
465,ChatSmart Videos,ChatSmart Pilot Training Video,"","","",19,1,18,14438,"",0,1612986754000,false,"",0,1,"","","","",false,"","","",""
631,03. Annual Reflection Employee Toolkit,"<p>This toolkit is intended to be used by Employees for the Lighthouse Annual Reflection process and should be used as a supplemental resource to PAC led trainings.</p><p>To access the links provided in the document, please download the document by clicking the download button in the upper right corner.</p>",3271be22bbac36c95586a14f00c5e79091321815.pdf,Annual Reflection Toolkit_Employees (1) (1).pdf,"",5,1,20,13912,"",504,1638226806000,false,"",0,0,4307,4308,"","",false,"","",lighthouseglobal.docebosaas.com,""
667,Navigate U: Career Development Plan Template,"<p>This career development plan template can be used as a tool to guide your thought process and map your progress over a chosen period. It is intended to be used in conjunction with the Lighthouse Navigate U: Internal Mobility Resources channel , which provides you with tools that may be helpful in planning your career. Additional career planning resources include instructor led sessions such as the Career Development overview session and Career Development Office hours. For more information, contact Learning and Development.</p>",ca4c6aa52caeb5a61d9d952040ba6ba3367942795.docx,Career-Development-Plan.docx,"",2,1,20,13912,"",238,1646948231000,false,"",0,0,4623,4624,"","",false,"","",lighthouseglobal.docebosaas.com,""
400,Instructional Design Foundations,"<p>Use this guide to learn the foundations of instructional design:</p>
<p>-What is instructional design?-Methodologies and principles for learning development.-User Centered Design for learning.-Design Thinking.-Instructional Design processes and tools.</p>",o_1eichgcnb1nlt5rl1eqf1ui18a.pdf,instructional-design-foundations-x2ImEJ4w.pdf,"",5,1,20,13586,"",6,1600296411000,false,"",0,0,2458,2459,"","",false,o_1eichgcnb1nlt5rl1eqf1ui18a.pdf,"","",""
140,Learning Coach,For Learning Coach Traning,"","","",19,1,18,14109,"",0,1569810918000,false,"",0,1,"","","","",false,"","","",""
319,Out and Proud: How to Approach LGBT Issues in the Workplace,"<p>Jacqui Lloyd shares tips from their LinkedIn Learning course \"Out and Proud: Approaching LGBT Issues in the Workplace\" on how to overcome challenging situations at work as well as tips on how to be an ally supporting LGBT coworkers.</p>",9f70fe6ea3f3d6ef35f485eda31a7056.jpg,https://learning.linkedin.com/blog/linkedin-learning-resources/out-and-proud--how-to-approach-lgbt-issues-in-the-workplace,"",15,1,20,13988,0,1,1593533978000,false,"",0,0,2173,2172,"","",false,9f70fe6ea3f3d6ef35f485eda31a7056.jpg,"","",""
267,Brainspace Training Promo,"<p>Brainspace is the world’s leading data analytics platform for investigations, eDiscovery, intelligence mining &amp; compliance.</p>",42d5927fc926738ca36c4358b0b4baf1,https://www.brainspace.com/training-promo,"",15,1,20,13689,0,7,1587059929000,false,"",0,0,1955,1954,"","",false,42d5927fc926738ca36c4358b0b4baf1,"","",""
503,Walmart's Case Shutdown Workflow | Case Decommission,This session discusses Walmart's case decommission and deletion process.,530ae148-1c70-fb5d-855f-c11a87a53ebf641298985.mp4,530ae148-1c70-fb5d-855f-c11a87a53ebf.mp4,"",1,1,20,13915,58,7,1616625454000,false,"",0,0,3124,3183,"","",false,530ae148-1c70-fb5d-855f-c11a87a53ebf641298985.mp4,"","",""
283,Using the Transcripts Application,"<p>In this video you will learn how to use Transcripts application, which gives users the ability to upload, review, annotate, link, and print transcript files ...</p>",97c52646008f253e9c2d5533b111d00e.jpg,https://youtu.be/AeY_uhgkTIY,"",20,1,20,13106,0,1,1588716014000,false,"",0,0,2027,2026,"","",false,97c52646008f253e9c2d5533b111d00e.jpg,"","",""
230,Service Requests vs Incidents,<p>Service Requests vs Incidents</p>,o_1e2jti9bs50flk51gkvt0111csk.pdf,Service Requests vs Incidents.pdf,"",5,1,20,13678,"",11,1583363991000,false,"",0,0,1831,1832,"","",false,o_1e2jti9bs50flk51gkvt0111csk.pdf,"","",""
446,Analytics tools,My list of good learning courses on analytics,"","","",19,1,18,14147,"",0,1607898910000,false,"",0,1,"","","","",false,"","","",""
182,Episode 003: Lighthouse Commitments to Candidate Care: #1 Confidentiality,"<p>In a highly competitive labor market where all organizations are vying for top talent, it is important that Lighthouse applies platinum service principles to the way we treat our candidates both those hired as well as those declined.  Please join us as we discuss the first of five commitments to candidate care: Confidentiality.</p>",o_1dr447ds11odikvvq1l1pfa1ccia.mov,Confidentiality (3).mov,8088,1,1,20,13851,164,8,1575317911000,false,"",0,0,1648,1647,"","",false,o_1dr447ds11odikvvq1l1pfa1ccia.mov,"","",""
216,"'Work Hard, Play Hard'. What about 'Work Smarter, Play Better'? - PeopleGoal","<p>It's time to re-consider the application of the 'Work Hard, Play Hard' mantra in the workplace, and instead think of potentially replacing it.</p>",f6014cf8fc6b8205113b3dcefa1b9a7b,https://www.peoplegoal.com/blog/work-hard-play-hard-what-about-work-smarter-play-better,"",15,1,20,13878,0,1,1582665692000,false,"",0,0,1797,1796,"","",false,f6014cf8fc6b8205113b3dcefa1b9a7b,"","",""
187,Annual Reflection Training,performance review,"","","",19,1,18,13925,"",0,1575929669000,false,"",0,1,"","","","",false,"","","",""
481,Walmart Training | Imaging Specifications and Sweeps,This session provides an overview of the various imaging specifications in Walmart's litigation and investigation reviews and the processes we have in place to handle them.,bd005440-001a-4449-b49f-0237bbfec3e319512741.mp4,bd005440-001a-4449-b49f-0237bbfec3e3.mp4,"",1,1,20,13878,417,8,1614652388000,false,"",0,0,2818,2819,"","",false,bd005440-001a-4449-b49f-0237bbfec3e319512741.mp4,"","",""
688,"This immersion plan is designed to be customized based on your needs, recommendations from your manager and learning coach, and the rhythm of the business.","<p>This immersion plan is designed to be customized based on your needs, recommendations from your manager and learning coach, and the rhythm of the business.</p>",08f8d888574d95912b0f432f578edaf765115558.docx,Immersion Plan_Lighthouse New Leader (5).docx,"",2,1,20,13912,"",85,1652201894000,false,"",0,0,4754,4755,"","",false,"",create,lighthouseglobal.docebosaas.com,""
211,"","",o_1e1fep4k91q7f1spm1u5ke2i1b12a.pdf,Development Planning Tips.pdf,"",5,1,0,13689,"",0,1582140527000,false,"",0,0,"","","","",false,o_1e1fep4k91q7f1spm1u5ke2i1b12a.pdf,"","",""
734,Management Discussion  Series,Coaching & Documentation,"","","",19,1,20,14637,"",0,1655921252000,false,"",0,0,"","","","",false,"","","",""
612,Insider Risk Management - Microsoft,<p>Overview session – Proactive Approach to Insider risk</p><p>e.g. departing employee.</p><p><br /></p><p>This will be a technical demo</p><p><br /></p>IntrosWhere Insider Risk is within the stackTooling – IRM (Priority focus is on this).Tooling – Comm complianceQ&amp;A – throughout.,9abd683e1563084c32148b2be9c8149565591e6a832207224.mp4,Departing Employee _ IRM Solution (DEMO)-20211026_150138-Meeting Recording.mp4,"",1,1,20,14648,3963,11,1635842307000,false,"",0,0,4141,"","","",false,9abd683e1563084c32148b2be9c8149565591e6a832207224.mp4,"",lighthouseglobal.docebosaas.com,""
451,Manager Development,Continue Growth and Development as a Manager,"","","",19,1,18,13654,"",0,1610046829000,false,"",0,1,"","","","",false,"","","",""
459,Introduction,<p>Test</p>,sc_6e7b5589-2823-8db1-37b4-5052142d47b5.mp4,sc_6e7b5589-2823-8db1-37b4-5052142d47b5.mp4,"",1,1,20,13612,342,0,1612359682000,false,"",0,1,2720,2719,"","",false,sc_6e7b5589-2823-8db1-37b4-5052142d47b5.mp4,"","",""
662,MD For Review,Follow-Up videos to review,"","","",19,1,18,15173,"",0,1645642182000,false,"",0,1,"","","","",false,"","","",""
470,Walmart Opioid Matters Orientation Channel Screencast Test,Testing Screencast Capability,7ce7c295-fba4-769c-870e-5bcd5376f37f74120748.mp4,7ce7c295-fba4-769c-870e-5bcd5376f37f.mp4,"",1,1,20,13912,31,6,1613762730000,false,"",0,0,2762,2763,"","",false,7ce7c295-fba4-769c-870e-5bcd5376f37f74120748.mp4,"","",""
292,What's New Relativity 10.3?,<p>Short video on some key changes in Relativity with the 10.3 upgrade. </p>,o_1e8kgtse8tvgj9c13v51tq31ogma.mp4,Whats-new-in-Relativity-05-2020.mp4,8130,1,1,20,13106,176,7,1589826745000,false,"",0,0,2048,2047,"","",false,o_1e8kgtse8tvgj9c13v51tq31ogma.mp4,"","",""
528,RRM Study Group - Active Learning,<p>RRM Study Group - Active Learning</p>,1b7d14a477c6d255b611c15bf77c299f77634e901796308065.mp4,RRM Study Group - Active Learning.mp4,"",1,1,20,13106,3063,3,1620927520000,false,"",0,0,3474,3475,"","",false,1b7d14a477c6d255b611c15bf77c299f77634e901796308065.mp4,"","",""
641,Walmart,WM Training,"","","",19,1,18,15066,"",0,1640814280000,false,"",0,0,"","","","",false,"","","",""
178,Self Collection of ESI Can Lead to Ruin,"<p>I wrote this article to remind attorneys that they must supervise their corporate clients' collection activity, as it pertains to eDiscovery.  </p>",o_1dq253i1t1srjoea19nn3m7fdjf.docx,FRE 902.docx,"",2,1,20,14168,"",6,1574177981000,false,"",0,0,1636,1637,"","",false,o_1dq253i1t1srjoea19nn3m7fdjf.docx,"","",""
394,Relativity | Productions,<p>There have been many changes to document production in Relativity. Learn some best practices &amp; suggested workflows to get the most out of the tool.</p>,c74b6c087283a5c96ad64e6dfa5e0c7d.jpg,https://www.relativity.com/ediscovery-training/self-paced/productions-in-relativity/,"",15,1,20,14243,0,19,1599692591000,false,"",0,0,2424,2423,"","",false,c74b6c087283a5c96ad64e6dfa5e0c7d.jpg,"","",""
480,Walmart Training | Distribution vs Dispensing,This session defines distribution and dispensing and vocabulary related to each issue which will be seen/heard while working on WM Opioid matters. ,11359e35-50ed-800b-b3e2-f833cfc7c247353260452.mp4,11359e35-50ed-800b-b3e2-f833cfc7c247.mp4,"",1,1,20,13878,617,8,1614647572000,false,"",0,0,2806,2807,"","",false,11359e35-50ed-800b-b3e2-f833cfc7c247353260452.mp4,"","",""
595,Open a SEA Core Nuix Case,<p>KB0016419 </p><p><br /></p><p>Opening SEA Core Nuix Case Tutorial</p>,b7146069-23e7-e1a4-1de7-ad8be43712ac1413333117.mp4,b7146069-23e7-e1a4-1de7-ad8be43712ac.mp4,"",1,1,20,13612,332,8,1627385630000,false,"",0,0,3871,3870,"","",false,b7146069-23e7-e1a4-1de7-ad8be43712ac1413333117.mp4,"","",""
342,2020.04 The Agile Approach: Maximize Your Effectiveness Recorded Meeting,<p>The Agile Approach: Maximize Your Effectiveness Recorded Meeting</p>,o_1edn53bj9106l18o15fjtjl1780f.mp4,WLEAD - The Agile Approach_ Maximize Your Effectiveness .mp4,8198,1,1,20,13689,2994,2,1595283714000,false,"",0,0,2265,2264,"","",false,o_1edn53bj9106l18o15fjtjl1780f.mp4,"","",""
693,Malbek Workflows,"<p>Visio Workflows that outline Contract creation, review, negotiation and execution processes.</p>",7bd65b5748943010064c573831c3264e1781494336.pdf,Malbek Workflows.pdf,"",5,1,20,15219,"",89,1652293201000,false,"",0,0,4817,4818,"","",false,"",create,lighthouseglobal.docebosaas.com,""
403,Product Development L&L - eDiscovery,lh academy content relevant for L&L,"","","",19,1,18,13636,"",0,1601047264000,false,"",0,1,"","","","",false,"","","",""
107,Running a Repeated Content Identification Set,"<p>This video will give you an overview of what Repeated Content Identification is, and how to run a Repeated Content Identification set in Relativity. This is ...</p>",eea1f02091246782525041336043e1c0.jpg,https://youtu.be/hbgUTzL8H6o,"",20,1,20,13689,0,1,1566244023000,false,"",0,0,1285,1284,"","",false,eea1f02091246782525041336043e1c0.jpg,"","",""
525,5.3.2021 RS Lunch and Learn with Jay BRS,<p>5.3.2021 RS Lunch and Learn with Jay BRS</p>,237e9e9f93938c48c2b2ec1e486098158f668b90572672586.mp4,5.3.2021 Lunch and Learn with Jay BRS.mp4,"",1,1,20,13106,2334,7,1620072825000,false,"",0,0,3375,3376,"","",false,237e9e9f93938c48c2b2ec1e486098158f668b90572672586.mp4,"","",""
511,Network Locations | Terminal Server,How to log into Lighthouse's terminal server.,fba9c409-4ce3-325b-1387-58810e329dcb1426348582.mp4,fba9c409-4ce3-325b-1387-58810e329dcb.mp4,"",1,1,20,13915,152,5,1616629178000,false,"",0,0,3170,3189,"","",false,fba9c409-4ce3-325b-1387-58810e329dcb1426348582.mp4,"","",""
547,Walmart Monthly Dashboards | Workspaces,<p>In depth steps on how to generate the workspaces dashboard.</p>,91c720fe-6319-f96a-b43d-e7532f466c8638584168.mp4,91c720fe-6319-f96a-b43d-e7532f466c86.mp4,"",1,1,20,13915,3277,8,1623082426000,false,"",0,0,3653,3655,"","",false,91c720fe-6319-f96a-b43d-e7532f466c8638584168.mp4,"","",""
716,What's Inspiring Learning Leaders' Curiosity Right Now,Curiosity can lead to a new skill or the next career opportunity. Leaders in learning and development (L&amp;D) share what’s inspiring their own personal growth.,"",https://www.linkedin.com/business/learning/blog/learning-and-development/inspiring-learning-leaders-curiosity,"",15,1,3,13689,"",0,1653003841000,false,"",0,1,"","","","",false,"","",lighthouseglobal.docebosaas.com,""
257,Videos to watch...,Videos pending to watch,"","","",19,1,18,13753,"",0,1586542589000,false,"",0,1,"","","","",false,"","","",""
581,Assess Risk with Technology-Driven Micro-Investigations,<p>Assess Risk with Technology-Driven Micro-Investigations</p><p><em>Association of Corporate Counsel</em></p><p><em>December 2018</em></p>,054a9596e5532c99ccd403800ada1cb51051393485.pdf,ACC-Docket-December-2018-stamped-002 (9).pdf,"",5,1,20,13912,"",127,1625936469000,false,"",0,0,3822,3823,"","",false,"","","",""
464,Docebo LMS Product Updates | Learning Management System Updates,Keep track of learning management system updates! Learn more about the new features of Lighthouse Academy.,"",https://www.docebo.com/product-updates/,"",15,1,20,13586,"",0,1612904016000,false,"",0,1,2744,2743,"","",false,"","","",""
735,"DEI at Lighthouse Speaker Series June 20, 2022 | Eula Scott Bynoe | Grief, Loss, and Change","<p>Eula Scott Bynoe is no stranger to grief. The murder of her uncle was a family tragedy, was \"immediately resolved\" but no one discussed it. At 18, Eula's father passed from cancer. He was the family's pillar, but again no one talked about it. Despite an aunt telling her at his memorial that she should \"talk about him as much as you can,” Eula pretended like it was no big deal and rarely spoke of her enormous loss. This ended up creating distance from her memories of her father and his spirit. Then in 2020, in the thick of postpartum depression and the start of the COVID-19 pandemic, Eula's husband passed and later her mother. At this point, she was forced to face all the ways navigating grief was necessary for her mental health and that of her then 2-year-old son’s.</p><p><br /></p><p>Eula discusses good grief, how loss makes space for blessings, and how each of our timelines involves constant metamorphosis. She pulls from her experiences and shares wisdom from her tribe as an overview of the ways we all experience grief daily.</p>",9fd0c8d936169a9b1d9fdcc066023eca61b1f9441993210394.mp4,"DE&I Webinar Series _ Eula Scott Bynoe_ Grief, Loss & Change-20220620_083209-Meeting Recording.mp4","",1,1,20,13912,4563,1,1656000454000,false,"",0,0,5142,5141,"","",false,9fd0c8d936169a9b1d9fdcc066023eca61b1f9441993210394.mp4,create,lighthouseglobal.docebosaas.com,""
99,Concept Searching,"<p class=\"MsoNormal\">Concept searching can be used to find information without a precisely phrased query by applying a block of text against the database to find documents that have similar conceptual content. This can help prioritize or find important documents.</p>",o_1dillem5cb50iouspc20l71q13.docx,Concept Searching.docx,"",2,1,20,13689,"",4,1566242724000,false,"",0,0,1247,1366,"","",false,o_1dillem5cb50iouspc20l71q13.docx,"","",""
168,The resource utilization trap,"<p>Counter-intuitively, pushing people to be busy actually results in less work done. This video provides an example exercise that demonstrates how \"Pull\" is a way to optimize for flow of value instead of \"Push\" to keep people busy. </p>",4317b0250d1e3cf71cff9800c24d7377.jpg,https://www.youtube.com/watch?v=CostXs2p6r0,"",20,1,20,14142,0,3,1573551238000,false,"",0,0,4147,1604,"","",false,4317b0250d1e3cf71cff9800c24d7377.jpg,"","",""
516,learn,hosting,"","","",19,1,18,14487,"",0,1618849765000,false,"",0,1,"","","","",false,"","","",""
167,Scrum Repair Guide: Leaving Time for Testing - Mike Cohn,<p>This video presents several ideas about how a team can include QA and other testing earlier in the Sprint or iteration. That way the QA work is not left until just before the end.</p>,5a95b12e4c8c25dc1ef7474d7a7f054a.jpg,https://www.youtube.com/watch?v=KPmZkNBnOTU,"",20,1,20,14142,0,9,1573550959000,false,"",0,0,1602,1601,"","",false,5a95b12e4c8c25dc1ef7474d7a7f054a.jpg,"","",""
628,Kevin Charochak - PM Onboarding,CS Trainings,"","","",19,1,18,13878,"",0,1637534119000,false,"",0,1,"","","","",false,"","","",""
445,Stage Data/Stage Data QC - Updated Workorders - Processing Training,"<p>Tutorial video going over stage data/stage data QC tasks with the updated insite workorders Added Robocopy script advice ROBOCOPY \"S\" \"D\" /e /r:5 /w:2 /v /tee /mt:5 /LOG+:</p>",sc_c8e4db16-a166-c71d-9ef0-515cc7931e9a.mp4,sc_c8e4db16-a166-c71d-9ef0-515cc7931e9a.mp4,"",1,1,20,13612,1571,9,1607438440000,false,"",0,0,2665,2664,"","",false,sc_c8e4db16-a166-c71d-9ef0-515cc7931e9a.mp4,"","",""
275,Career Development,Career Development,"","","",19,1,18,13913,"",0,1588003426000,false,"",0,1,"","","","",false,"","","",""
374,Ancillary Plans,"<p>Open Enrollment 2020 Informational Session.</p>
<p>Discussion on Voluntary Accident Insurance and Hospital Indemnity</p>",o_1eegitjmp1hnfkk1mqa8ldf36a.mp4,Open Enrollment 2020  Voluntary Plans-20200730 1530-1.mp4,8215,1,1,20,14116,1523,59,1596137066000,false,"",0,0,2340,2339,"","",false,o_1eegitjmp1hnfkk1mqa8ldf36a.mp4,"","",""
339,2020.02 Work Life Balance,"<p>2020.02 Work Life Balance <span style=\"font-family:Calibri, sans-serif;font-size:11pt;\">led by Debora Motyka Jones. </span></p>",o_1edn4vs0l1pln1egoud4qol39la.pdf,WLEAD Work Life Balance Feb 2020.pdf,"",5,1,20,13689,"",1,1595283600000,false,"",0,0,2251,2252,"","",false,o_1edn4vs0l1pln1egoud4qol39la.pdf,"","",""
345,2020.05 Best Practices for Managing Change During Uncertain Times,<p>Best Practices for Managing Change During Uncertain Times</p>,o_1edn5e82m10h710k71qan9pko6gk.pdf,DebCOVIDGlobalAdvisoryServicesTalkMay2020.pdf,"",5,1,20,13689,"",0,1595284071000,false,"",0,0,2258,2259,"","",false,o_1edn5e82m10h710k71qan9pko6gk.pdf,"","",""
413,D&I at Lighthouse Webinar Series: Gender Diversity,"<p>Recording of the second session in the D&amp;I at Lighthouse Webinar Series, where Aiden Key discusses gender diversity and how building awareness, understanding, and empathy are key in creating inclusive environments. Aiden is the executive director of Gender Diversity, a nonprofit dedicated to providing support and educational services for transgender and gender-nonconforming children, and his session provides tips not only applicable to the workplace but in supporting families as well.</p>",o_1ek7j0f5413bcoa7tlfel1kgja.mp4,D_I at Lighthouse Webinar Series_ Gender Diversity.mp4,8231,1,1,20,13988,5649,12,1602277621000,false,"",0,0,2542,2541,"","",false,o_1ek7j0f5413bcoa7tlfel1kgja.mp4,"","",""
495,Renee - Stuff to Learn,Stuff to Learn,"","","",19,1,18,13878,"",0,1615993391000,false,"",0,1,"","","","",false,"","","",""
724,2022 Mid-Year Reflection Employee Training,<p>Mid-Year Reflection training for employees</p>,56d014d26b01da3df71747659b040f68eb4f7ab31429373411.mp4,2022 Mid-Year Reflection - Employee Training-20220606_155952-Meeting Recording (1).mp4,"",1,1,20,14599,490,70,1654552911000,false,"",0,0,5002,5004,"","",false,56d014d26b01da3df71747659b040f68eb4f7ab31429373411.mp4,create,lighthouseglobal.docebosaas.com,""
314,How to Use Pronouns and Gender-Inclusive Language at Work,"<p>This article provides a helpful overview of using pronouns and gender inclusive language in the workplace, including tips on how to ask about other's pronouns and how to correct yourself if you've made a mistake.</p>",8e5f803f2a9e5ba70b342cb7f8ce49bb.png?mtime=1568839019,https://www.themuse.com/advice/using-pronouns-gender-inclusive-language-in-the-office,"",15,1,20,13988,0,14,1593102601000,false,"",0,0,2140,2139,"","",false,8e5f803f2a9e5ba70b342cb7f8ce49bb.png?mtime=1568839019,"","",""
515,"Lunch & Learn, April 12, 2021 - David Bruno",<p>A session for everyone on categorization.</p>,"",https://web.microsoftstream.com/video/b408aeea-7fca-4f98-83a2-a04e1902b55b,"",15,1,20,14409,"",5,1618332607000,false,"",0,0,3258,3259,"","",false,"","","",""
296,RSPM Specific Trainings,Training videos for RSPM tasks,"","","",19,1,18,14271,"",0,1591649427000,false,"",0,1,"","","","",false,"","","",""
696,Malbek Approver Training,<p>Guidance to contract approvers on how to handle approvals initiated by Malbek approval workflows and how SMEs can provide input to Legal.</p>,663141ae0601122e61349d68885d8e4a46915c46405833967.mp4,Malbek Approver Training _ Option 2 of 3-20220511_090318-Meeting Recording.mp4,"",1,1,20,15219,1522,1,1652482156000,false,"",0,0,4856,4857,"","",false,663141ae0601122e61349d68885d8e4a46915c46405833967.mp4,create,lighthouseglobal.docebosaas.com,""
346,2020.05 Best Practices for Managing Change During Uncertain Times Recorded Meeting,<p>Best Practices for Managing Change During Uncertain Times Recorded Meeting</p>,o_1edn5edo61b8311dhk1p10741fkhp.mp4,Best Practices for Managing Change During Uncertain Times -20200519 1532-2.mp4,8200,1,1,20,13689,3562,0,1595284077000,false,"",0,0,2269,2268,"","",false,o_1edn5edo61b8311dhk1p10741fkhp.mp4,"","",""
386,Processing Training,Video training on various processing tasks,"","","",19,1,18,14332,"",0,1598899987000,false,"",0,1,"","","","",false,"","","",""
200,Episode 004: Lighthouse Commitments to Candidate Care #2: Respect,"<p><span style=\"color:#48484a;font-family:'Open Sans', sans-serif;font-size:13px;\">In a highly competitive labor market where all organizations are vying for top talent, it is important that Lighthouse applies platinum service principles to the way we treat our candidates both those hired as well as those declined.  Please join us as we discuss the second of five commitments to candidate care: Respect.</span></p>",o_1dsig787jc8ss0ro5e18k21coaa.mov,Committment 2 Respect .mov,8093,1,1,20,13851,83,3,1576873993000,false,"",0,0,1689,1688,"","",false,o_1dsig787jc8ss0ro5e18k21coaa.mov,"","",""
359,Embracing Change and Innovation Training,<p>Leadership and Development led an inspiring presentation on embracing change and innovation during One Summit 2020.</p>,o_1edur80bq17rsvjfs9815di1faka.mp4,Embracing Change and Innovation Training-20200723 1800-1.mp4,8207,1,1,20,14276,4086,23,1595541816000,false,"",0,0,4206,4205,"","",false,o_1edur80bq17rsvjfs9815di1faka.mp4,"","",""
729,2022 Mid-Year Review - People Manager's Toolkit,<p>2022 Mid-Year Review - People Manager's Toolkit</p>,9bc9453e3d1185df2c8c2b9de564bfcc2146891460.pdf,MYR Toolkit_People Managers.pdf,"",5,1,20,13912,"",154,1655399505000,false,"",0,0,5088,5089,"","",false,"",create,lighthouseglobal.docebosaas.com,""
677,ReviewSmart / Blackout Workflow Training,"<p><br />ReviewSmart / Blackout Workflow Training.<br /><br />Please see the below KB's for additional information:<br /><a href=\"https://lhediscoveryprod.service-now.com/kb_view.do?sys_kb_id=39db49badbf9415014cc5e67489619e0\" target=\"_blank\" rel=\"noreferrer noopener\">Blackout – Work Order Templates + Process Blackout</a> - <a href=\"https://lhediscoveryprod.service-now.com/kb_view.do?sys_kb_id=57472121db524110193859b2ca9619c4\" target=\"_blank\" rel=\"noreferrer noopener\">Workflow and Process</a></p>","",https://lighthouseglobal.docebosaas.com/learn/course/8458/reviewsmart-blackout-workflow-training-3142022?generated_by=13106&hash=cf4f085b156db3d46767709915fc291e7c4823c4,"",15,1,20,13106,"",8,1649876553000,false,"",0,0,4709,4698,"","",false,"","",lighthouseglobal.docebosaas.com,""
393,Relativity | Navigating Case Documents,<p>This video shows how to navigate the Case Workspace in Relativity 10 &amp; RelativityOne. Learn to locate &amp; browse case documents &amp; ways to view them.</p>,391d55130aed578728d05c1cfebfa69b.jpg,https://www.relativity.com/ediscovery-training/self-paced/navigating-case-documents-in-relativity/,"",15,1,20,14243,0,4,1599692492000,false,"",0,0,2421,2420,"","",false,391d55130aed578728d05c1cfebfa69b.jpg,"","",""
64,Why 2019 is the Year of Learning and Development: Insights from LinkedIn’s 2019 Workplace Learning Report,"<p>LinkedIn’s survey of over 1,200 HR and L&amp;D professionals reveals that the L&amp;D industry is at a tipping point. Is 2019 the year of learning and development? Read more.</p>",8448032787fea7bf23d7e9bc7e5f5c35.jpg,https://www.hrtechnologist.com/articles/learning-development/why-2019-is-the-year-of-learning-and-development-insights-from-linkedins-2019-workplace-learning-report/,"",15,1,20,13586,0,0,1561740451000,false,"",0,0,492,491,"","",false,8448032787fea7bf23d7e9bc7e5f5c35.jpg,"","",""
373,2020 Benefits,2020 Benefits,"","","",19,1,18,13744,"",0,1596107659000,false,"",0,1,"","","","",false,"","","",""
624,4/19/2021 Lunch and Learn,<p>4/19/2021 Lunch and Learn</p>,77a76ec31184fe8f960336ee7086f544a9a1af9231584029.mp4,Review Solutions Lunch _ Learn - 4-19-2021.mp4,"",1,1,20,13106,1924,4,1637089712000,false,"",0,0,4229,4228,"","",false,77a76ec31184fe8f960336ee7086f544a9a1af9231584029.mp4,"",lighthouseglobal.docebosaas.com,""
